,id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,calculated_host_listings_count,availability_365,bathrooms,bedrooms
15971,21768864,Mitte,Alexanderplatz,52.52430613753809,13.421107783982654,Private room,39,2,1,80,1.0,1.0
15972,21769022,Lichtenberg,Neu Lichtenberg,52.50217014529878,13.49408959757682,Entire home/apt,35,4,2,0,1.0,2.0
15973,21770085,Mitte,Parkviertel,52.55276822833933,13.341578519616034,Private room,15,7,1,0,1.0,1.0
15974,21773196,Mitte,Tiergarten Süd,52.500077390468206,13.367878956894753,Entire home/apt,150,1,6,298,1.0,3.0
15975,21775666,Pankow,Prenzlauer Berg Nordwest,52.55359897419852,13.410997879766027,Private room,89,2,1,36,1.0,1.0
15976,21775885,Neukölln,Rixdorf,52.48087780761829,13.445045769713502,Entire home/apt,35,1,1,0,1.0,0.0
15977,21776287,Neukölln,Gropiusstadt,52.4239321040549,13.457991992523755,Shared room,15,2,1,0,1.0,1.0
15978,21777048,Neukölln,Schillerpromenade,52.47483304936326,13.41919747105376,Private room,32,3,1,0,1.0,1.0
15979,21777299,Mitte,Wedding Zentrum,52.54915958379218,13.359244623404438,Private room,40,1,1,0,1.0,1.0
15980,21777650,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.517868381190716,13.46458303752835,Entire home/apt,290,5,1,314,1.5,2.0
15981,21778245,Mitte,Alexanderplatz,52.534919661809575,13.376523539570313,Entire home/apt,130,2,1,0,1.5,2.0
15982,21778414,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.5233929189674,13.438324552195379,Private room,32,1,3,0,1.0,1.0
15983,21778936,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.512744961806916,13.469157487675039,Private room,23,6,1,0,1.0,1.0
15984,21779228,Charlottenburg-Wilm.,Wiesbadener Straße,52.477729109075725,13.309827845095535,Entire home/apt,120,4,2,32,1.0,3.0
15985,21781233,Pankow,Weißensee,52.55715593777234,13.437718199936509,Private room,22,3,1,0,1.0,1.0
15986,21783197,Neukölln,Reuterstraße,52.482805667860404,13.433500099111635,Private room,38,3,1,49,1.0,1.0
15987,21784376,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.512812507309846,13.468357235955105,Entire home/apt,72,3,1,0,1.0,1.0
15988,21785295,Mitte,Moabit West,52.52813303228886,13.327206329207485,Private room,21,1,1,0,1.0,2.0
15989,21785847,Lichtenberg,Frankfurter Allee Süd,52.507070693740985,13.48288439335104,Private room,60,2,1,0,1.0,1.0
15990,21786235,Tempelhof - Schöneberg,Schöneberg-Nord,52.49303962747538,13.363174371343401,Entire home/apt,50,3,1,0,1.0,0.0
15991,21790774,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.501209560610896,13.420419352349436,Private room,23,2,1,0,1.0,1.0
15992,21791192,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.5042416903533,13.466595889949215,Entire home/apt,69,2,1,0,1.0,1.0
15993,21791938,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.522641985459096,13.447909121787221,Private room,30,1,1,320,1.0,1.0
15994,21792537,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.49676964445232,13.46322188277644,Entire home/apt,70,3,1,0,1.0,1.0
15995,21792778,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.50263639621519,13.437449845943382,Private room,24,2,3,0,1.5,1.0
15996,21792976,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.500191309259264,13.417913142081613,Private room,35,2,1,0,1.0,1.0
15997,21793776,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.49686905403621,13.427099722742572,Entire home/apt,200,2,1,0,1.0,2.0
15998,21794414,Pankow,Helmholtzplatz,52.5408329366794,13.417605229246275,Private room,30,1,2,292,1.0,1.0
15999,21795570,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48976569848643,13.403295126764274,Entire home/apt,44,2,1,3,1.0,1.0
16000,21796011,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.501667290149534,13.419954305397587,Private room,30,4,1,10,0.5,1.0
16001,21796615,Mitte,Alexanderplatz,52.507222138975195,13.423110406960335,Entire home/apt,80,3,1,51,1.0,2.0
16002,21797675,Mitte,Parkviertel,52.54868598486314,13.345363516024747,Entire home/apt,120,4,2,0,1.0,2.0
16003,21798811,Charlottenburg-Wilm.,Barstraße,52.48028218920342,13.320094772493231,Private room,40,2,1,19,1.0,1.0
16004,21799238,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.51961193529336,13.447754547012833,Private room,24,2,1,0,1.0,1.0
16005,21799964,Charlottenburg-Wilm.,Düsseldorfer Straße,52.492498679334936,13.296912125950826,Private room,50,1,1,9,1.0,1.0
16006,21800621,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51123917544515,13.45650729923947,Private room,38,2,1,0,1.0,1.0
16007,21800803,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49131859875672,13.415217482624614,Private room,45,1,1,0,1.0,2.0
16008,21801342,Mitte,Moabit Ost,52.52904009261402,13.349914372177432,Private room,20,3,1,0,1.0,1.0
16009,21805209,Steglitz - Zehlendorf,Lankwitz,52.42820534169904,13.335108476814492,Private room,18,3,2,307,1.0,1.0
16010,21805969,Pankow,Prenzlauer Berg Nordwest,52.55037609078407,13.408916436663107,Private room,35,2,1,0,1.0,1.0
16011,21806760,Charlottenburg-Wilm.,Grunewald,52.47705187085391,13.28120983442132,Private room,25,1,1,0,1.0,1.0
16012,21807122,Pankow,Prenzlauer Berg Südwest,52.54001750988375,13.41708698296321,Entire home/apt,80,4,2,2,1.0,3.0
16013,21807321,Neukölln,Neuköllner Mitte/Zentrum,52.47768459181392,13.437852496788347,Entire home/apt,90,2,1,58,1.0,1.0
16014,21807593,Mitte,Osloer Straße,52.56016245146364,13.386749450720409,Shared room,17,2,14,364,1.0,1.0
16015,21807955,Neukölln,Rixdorf,52.484493706068285,13.444628574197695,Private room,20,5,1,0,1.0,1.0
16016,21808006,Mitte,Alexanderplatz,52.52612604525935,13.405064873482926,Private room,67,1,1,166,1.0,1.0
16017,21808188,Mitte,Brunnenstr. Nord,52.54646617913439,13.380732766065412,Private room,21,4,1,0,1.0,1.0
16018,21809005,Mitte,Osloer Straße,52.559969440331955,13.386916973358593,Private room,50,2,14,338,1.0,1.0
16019,21809592,Pankow,Prenzlauer Berg Nordwest,52.55277246376049,13.406053249095445,Entire home/apt,120,3,1,317,1.0,2.0
16020,21811124,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.513922037907975,13.447227512169551,Private room,35,1,1,0,1.0,1.0
16021,21811191,Treptow - Köpenick,Alt  Treptow,52.489276315093505,13.457662909742856,Private room,22,1,1,0,1.0,1.0
16022,21812023,Mitte,Alexanderplatz,52.523632295852835,13.398877165423634,Private room,84,1,1,21,1.0,1.0
16023,21812927,Pankow,Prenzlauer Berg Nord,52.5512855211409,13.417309950885658,Entire home/apt,99,1,3,305,1.0,2.0
16024,21814578,Pankow,Prenzlauer Berg Süd,52.533403833028935,13.42361238543079,Entire home/apt,111,6,1,0,2.0,3.0
16025,21815268,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.518824821668815,13.428889769960714,Private room,43,3,1,23,1.0,1.0
16026,21815330,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50793409760984,13.452752617820568,Private room,19,1,1,0,1.0,0.0
16027,21815403,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.5003479467144,13.424426203583755,Entire home/apt,50,3,1,0,1.0,0.0
16028,21818797,Neukölln,Rixdorf,52.474565499807504,13.449762829955349,Entire home/apt,30,7,1,0,1.0,1.0
16029,21819946,Mitte,Osloer Straße,52.55989751914819,13.386016742072314,Shared room,14,2,14,327,1.0,1.0
16030,21820503,Charlottenburg-Wilm.,Düsseldorfer Straße,52.49429954929357,13.320522355319518,Entire home/apt,40,1,1,0,1.0,1.0
16031,21821271,Lichtenberg,Alt-Lichtenberg,52.5210454890947,13.478135161147186,Entire home/apt,40,1,1,0,1.0,1.0
16032,21821616,Mitte,Moabit West,52.52813068836217,13.339927369814761,Private room,15,1,1,0,1.0,1.0
16033,21821850,Pankow,Weißensee,52.54803341158273,13.456751827797765,Entire home/apt,61,3,1,0,1.0,2.0
16034,21822196,Mitte,Brunnenstr. Nord,52.539890199576654,13.393564632705864,Entire home/apt,180,1,2,0,1.0,0.0
16035,21822238,Neukölln,Rixdorf,52.47846980200524,13.439235529243545,Private room,48,1,2,0,1.0,1.0
16036,21822251,Pankow,Prenzlauer Berg Nordwest,52.54773776155511,13.402303931158436,Entire home/apt,200,2,1,4,2.0,5.0
16037,21823040,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.515975523135424,13.4679555111919,Entire home/apt,120,2,3,0,2.0,3.0
16038,21823427,Lichtenberg,Alt-Lichtenberg,52.515442008958274,13.482487492718333,Private room,28,2,1,166,1.0,1.0
16039,21823725,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.514344423954974,13.472400911131789,Private room,25,2,3,0,1.0,1.0
16040,21824032,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.501278638834115,13.417664572637678,Private room,45,2,1,306,1.0,0.0
16041,21824845,Treptow - Köpenick,Oberschöneweide,52.46926948484625,13.510836728942802,Entire home/apt,23,1,1,0,1.0,0.0
16042,21826105,Reinickendorf,West 4,52.574406233813974,13.330822196687608,Entire home/apt,30,2,2,25,1.0,2.0
16043,21826609,Charlottenburg-Wilm.,Volkspark Wilmersdorf,52.49305925291133,13.334011904616721,Entire home/apt,70,1,1,0,1.0,1.0
16044,21827689,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.525560731244,13.452306112560198,Entire home/apt,55,3,1,0,1.0,1.0
16045,21827866,Lichtenberg,Karlshorst,52.490668170550954,13.521745678885354,Entire home/apt,28,2,1,0,1.0,1.0
16046,21832722,Mitte,Moabit West,52.527813964761535,13.332889308331938,Private room,25,1,1,15,1.0,1.0
16047,21832981,Neukölln,Reuterstraße,52.49057036941987,13.428372974898776,Entire home/apt,65,5,1,0,1.0,2.0
16048,21833594,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.511848559303026,13.458186771340909,Private room,20,14,1,212,1.0,1.0
16049,21834668,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.519143039371635,13.469471165711152,Private room,45,2,1,279,1.0,1.0
16050,21835153,Mitte,Brunnenstr. Süd,52.533981946098464,13.39460607780766,Entire home/apt,33,90,1,252,1.0,0.0
16051,21835452,Pankow,Prenzlauer Berg Südwest,52.53190785625232,13.416360403999944,Entire home/apt,120,4,1,275,1.0,2.0
16052,21837306,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.518475334959575,13.46467416418716,Entire home/apt,189,5,2,0,1.0,2.0
16053,21837845,Lichtenberg,Friedrichsfelde Süd,52.49487859976853,13.515734453676984,Private room,35,7,2,18,1.0,1.0
16054,21838247,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50761380346858,13.460104329308633,Private room,24,90,13,236,2.0,1.0
16055,21838349,Tempelhof - Schöneberg,Schöneberg-Nord,52.49004549300104,13.374890474529044,Entire home/apt,55,1,1,0,1.0,0.0
16056,21840968,Mitte,Moabit Ost,52.52144874095632,13.357769812031714,Entire home/apt,60,3,1,79,1.0,1.0
16057,21841495,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51841065569759,13.466485166327345,Private room,75,7,2,0,1.0,2.0
16058,21841981,Pankow,Helmholtzplatz,52.54086334058857,13.416304863960226,Entire home/apt,85,2,1,67,1.0,1.0
16059,21842489,Treptow - Köpenick,Plänterwald,52.47581203670161,13.481290835656571,Entire home/apt,58,6,2,0,1.0,2.0
16060,21842935,Pankow,Prenzlauer Berg Süd,52.53249907194772,13.426109364885935,Entire home/apt,80,1,1,0,1.0,1.0
16061,21843252,Neukölln,Rixdorf,52.475177256478034,13.450795043095196,Private room,20,1,1,0,1.0,1.0
16062,21843298,Tempelhof - Schöneberg,Schöneberg-Süd,52.48264394989833,13.345016506903365,Private room,30,2,1,5,1.0,1.0
16063,21843377,Neukölln,Britz,52.45131336213159,13.437917192426234,Entire home/apt,70,3,2,0,1.0,3.0
16064,21843916,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50871988784598,13.456283196879095,Private room,39,6,1,5,1.0,1.0
16065,21844182,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.51344022177486,13.467018784827802,Private room,25,2,3,0,1.5,1.0
16066,21844219,Mitte,Osloer Straße,52.560006242688104,13.386251709471813,Shared room,14,2,14,319,1.0,1.0
16067,21844344,Mitte,Osloer Straße,52.559901713469294,13.38672558334518,Shared room,14,2,14,328,1.0,1.0
16068,21844522,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.498946966898934,13.461398006471178,Private room,45,5,1,0,1.0,1.0
16069,21844588,Mitte,Osloer Straße,52.55903276313182,13.385443761756154,Private room,60,2,14,330,1.0,1.0
16070,21844762,Mitte,Osloer Straße,52.559927193626535,13.38538955512126,Private room,40,2,14,301,1.0,1.0
16071,21845448,Neukölln,Reuterstraße,52.487028043431046,13.434671923164105,Entire home/apt,40,5,1,0,1.0,1.0
16072,21845728,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Nord,52.51972125536726,13.447194700177825,Entire home/apt,48,5,1,0,1.0,1.0
16073,21845905,Pankow,Prenzlauer Berg Nordwest,52.553887358503104,13.401548752558806,Entire home/apt,33,1,1,5,1.0,1.0
16074,21846343,Neukölln,Reuterstraße,52.486718405639365,13.43696377057048,Entire home/apt,50,3,1,0,1.0,0.0
16075,21846556,Pankow,Prenzlauer Berg Nord,52.54733314991556,13.431147185369642,Private room,33,2,2,0,1.0,1.0
16076,21846628,Reinickendorf,Ost 2,52.5728840624728,13.354625791131244,Private room,25,5,1,0,1.0,1.0
16077,21846652,Charlottenburg-Wilm.,Grunewald,52.494648085071745,13.284427384520194,Entire home/apt,40,4,1,0,1.0,1.0
16078,21848542,Tempelhof - Schöneberg,Tempelhof,52.47716097857644,13.386276986912222,Private room,22,6,1,0,1.0,1.0
16079,21848731,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.489793745302066,13.418804674083807,Private room,40,3,2,0,1.0,1.0
16080,21849524,Mitte,Osloer Straße,52.55687134893197,13.38906137966376,Private room,30,2,1,0,1.0,1.0
16081,21849669,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.492192079517146,13.396171941701693,Entire home/apt,65,3,1,79,1.0,0.0
16082,21849768,Mitte,Tiergarten Süd,52.502121651134026,13.36767261972868,Private room,30,1,1,31,1.0,1.0
16083,21850235,Pankow,Prenzlauer Berg Nord,52.544163995653584,13.427403768983114,Private room,22,2,2,0,1.0,1.0
16084,21850421,Mitte,Alexanderplatz,52.524966618953144,13.4154785485238,Entire home/apt,50,4,1,0,1.0,0.0
16085,21853952,Treptow - Köpenick,Kölln. Vorstadt/Spindlersf.,52.44024036982022,13.570482589754718,Entire home/apt,30,10,1,0,1.0,1.0
16086,21854414,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.50055160303856,13.400560779787018,Entire home/apt,99,3,1,182,1.0,1.0
16087,21854493,Mitte,Wedding Zentrum,52.54209247851068,13.364338926491918,Entire home/apt,39,5,1,0,1.0,0.0
16088,21855836,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49021620364665,13.417072463753732,Private room,45,1,1,0,1.0,1.0
16089,21855999,Pankow,Prenzlauer Berg Ost,52.53410406483143,13.442653131601135,Entire home/apt,65,2,1,94,1.0,1.0
16090,21857149,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.50978441094321,13.455346747697716,Entire home/apt,220,3,1,0,1.0,2.0
16091,21858145,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51685916135399,13.47074904081045,Private room,50,1,1,5,1.0,1.0
16092,21859637,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.48984883168806,13.422645537339475,Private room,50,1,1,165,1.0,1.0
16093,21861288,Steglitz - Zehlendorf,Drakestr.,52.442867286278016,13.29727948177936,Entire home/apt,22,2,1,0,1.0,1.0
16094,21862441,Mitte,Alexanderplatz,52.529907259367896,13.401307123590266,Entire home/apt,65,1,1,0,1.0,1.0
16095,21863017,Neukölln,Neuköllner Mitte/Zentrum,52.480764784210685,13.43299311012485,Private room,20,5,1,0,1.0,1.0
16096,21863182,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49019416217092,13.421545112627454,Private room,26,4,1,0,1.0,1.0
16097,21864217,Neukölln,Reuterstraße,52.485670790670355,13.433826782559244,Private room,45,14,1,0,1.0,1.0
16098,21864343,Mitte,Brunnenstr. Nord,52.54089546218122,13.402058255857874,Private room,45,4,1,66,1.0,1.0
16099,21864782,Pankow,Schönholz/Wilhelmsruh/Rosenthal,52.5750993342943,13.379409866442465,Shared room,16,5,1,0,1.0,1.0
16100,21866021,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.49199847253465,13.420182384504194,Private room,26,1,1,2,1.5,1.0
16101,21866500,Friedrichshain-Kreuzberg,Karl-Marx-Allee-Süd,52.51485350481404,13.446821309483367,Entire home/apt,55,1,1,119,1.0,0.0
16102,21868275,Reinickendorf,West 4,52.568159925167095,13.316205638677411,Private room,16,21,1,0,1.0,1.0
16103,21871310,Neukölln,Schillerpromenade,52.479650762624956,13.422004810385642,Entire home/apt,40,3,1,0,1.5,1.0
16104,21872511,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.508628292829755,13.468327242656319,Entire home/apt,139,2,1,0,1.5,2.0
16105,21872565,Treptow - Köpenick,Niederschöneweide,52.455433508417435,13.51652976434042,Private room,21,1,1,13,1.0,1.0
16106,21872786,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.519327901324004,13.465825636321915,Entire home/apt,240,3,2,0,1.0,2.0
16107,21872970,Pankow,Prenzlauer Berg Nord,52.553559297244675,13.416795398631162,Private room,35,7,1,0,1.0,1.0
16108,21872983,Neukölln,Rixdorf,52.48335725336469,13.448987701809127,Private room,35,3,2,0,1.0,1.0
16109,21874591,Friedrichshain-Kreuzberg,südliche Luisenstadt,52.499783592639076,13.442277333081028,Entire home/apt,69,2,1,20,1.0,1.0
16110,21875024,Charlottenburg-Wilm.,Schloß Charlottenburg,52.51376192553862,13.29566367753117,Entire home/apt,83,60,1,330,2.0,2.0
16111,21877439,Neukölln,Reuterstraße,52.48353516432286,13.431034079339867,Private room,38,3,1,56,1.0,1.0
16112,21878191,Mitte,Brunnenstr. Süd,52.52999544446106,13.396827381795326,Entire home/apt,99,1,9,152,1.0,1.0
16113,21878278,Charlottenburg-Wilm.,Kurfürstendamm,52.5028086703577,13.311724571413775,Private room,70,2,1,61,1.0,1.0
16114,21878728,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52282561193749,13.454748718090825,Private room,22,4,1,29,1.0,1.0
16115,21879026,Pankow,Helmholtzplatz,52.54262666078154,13.419089458635273,Entire home/apt,79,2,1,296,1.0,1.0
16116,21879079,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.52543404394279,13.45239127571826,Private room,40,2,1,0,1.0,1.0
16117,21879114,Mitte,Brunnenstr. Süd,52.53860143781424,13.403915615394304,Entire home/apt,65,4,1,26,1.0,0.0
16118,21879517,Mitte,Brunnenstr. Süd,52.533815043923276,13.401132649486575,Private room,35,1,1,6,1.0,1.0
16119,21879856,Friedrichshain-Kreuzberg,Tempelhofer Vorstadt,52.490098510059745,13.391119086168786,Private room,39,4,2,0,2.0,1.0
16120,21879874,Mitte,Parkviertel,52.548058474718104,13.344699762412324,Entire home/apt,49,5,1,0,1.0,1.0
16121,21880412,Friedrichshain-Kreuzberg,Frankfurter Allee Nord,52.51620356953249,13.463578471163313,Private room,30,1,1,14,1.0,1.0
16122,21880961,Mitte,Brunnenstr. Süd,52.53073453197366,13.403363023998866,Private room,59,1,1,35,1.0,1.0
16123,21881375,Treptow - Köpenick,Alt  Treptow,52.490469120255696,13.448939921650243,Private room,29,7,2,0,1.0,1.0
16124,21883425,Neukölln,Neuköllner Mitte/Zentrum,52.4644485848189,13.442832531690664,Private room,25,3,1,35,2.0,1.0
16125,21883488,Neukölln,Rixdorf,52.48159330812375,13.446805081072652,Private room,22,1,1,0,1.0,1.0
16126,21886035,Lichtenberg,Alt-Lichtenberg,52.52348519882485,13.488753425719551,Private room,20,10,1,0,1.0,1.0
16127,21887537,Mitte,Moabit Ost,52.52692842377901,13.346142638994133,Private room,32,7,1,0,1.0,1.0
16128,21887894,Tempelhof - Schöneberg,Schöneberg-Nord,52.49242918712703,13.36980816374995,Entire home/apt,48,4,1,1,1.0,2.0
16129,21887990,Mitte,Brunnenstr. Süd,52.537726797526254,13.402634556508652,Entire home/apt,75,4,1,0,1.0,1.0
16130,21889040,Pankow,Prenzlauer Berg Süd,52.53402910508378,13.424194325893247,Entire home/apt,40,4,1,0,1.0,0.0
16131,21890454,Mitte,Alexanderplatz,52.52914186492625,13.402593610552973,Entire home/apt,55,4,1,0,1.0,2.0
16132,21890836,Friedrichshain-Kreuzberg,Frankfurter Allee Süd FK,52.513463144861916,13.462680995299252,Entire home/apt,52,2,1,0,1.0,1.0
16133,21891484,Mitte,Regierungsviertel,52.51035223709125,13.404141582570894,Private room,52,2,1,35,1.0,0.0
16134,21891701,Mitte,Alexanderplatz,52.50886761597104,13.41516303978605,Entire home/apt,77,3,1,0,1.0,1.0
16135,21892245,Pankow,Prenzlauer Berg Südwest,52.54014770860429,13.409449250808404,Entire home/apt,85,3,2,17,1.0,1.0
16136,21893445,Friedrichshain-Kreuzberg,nördliche Luisenstadt,52.5031655855062,13.416109440841641,Entire home/apt,55,4,1,0,1.0,1.0
16137,21894082,Mitte,Moabit West,52.526978155702714,13.327185305607355,Private room,28,14,1,0,1.0,1.0
16138,21896292,Pankow,Prenzlauer Berg Südwest,52.5387281914104,13.406803973800239,Entire home/apt,55,1,1,0,1.0,2.0
16139,21896542,Friedrichshain-Kreuzberg,Südliche Friedrichstadt,52.504888780333346,13.397223017663677,Private room,53,1,1,87,1.5,1.0
16140,21898571,Tempelhof - Schöneberg,Tempelhof,52.46678546225112,13.373508540913509,Private room,25,3,1,0,1.0,1.0
16141,21902326,Mitte,Brunnenstr. Süd,52.535314169589455,13.39919839559494,Private room,60,2,1,0,1.0,1.0
16142,21902425,Steglitz - Zehlendorf,Teltower Damm,52.42925329394452,13.257948231157673,Entire home/apt,80,4,1,11,1.0,3.0
16143,21903227,Mitte,Alexanderplatz,52.52259432716727,13.401802281749287,Private room,60,1,1,0,2.0,1.0
